date_service,route_id,min,max
2016-06-22,GSV_ALL05,08:10:00,12:51:00
2016-06-22,GSV_CBA01,07:22:00,13:10:00
2016-06-22,GSV_CRO01,07:23:00,12:35:00
2016-06-22,GSV_G10,03:08:00,20:43:00
2016-06-22,GSV_G11,06:26:00,20:20:00
2016-06-22,GSV_G12,06:59:00,19:58:00
2016-06-22,GSV_G13,06:30:00,19:43:00
2016-06-22,GSV_G20,03:14:00,20:36:00
2016-06-22,GSV_G21,07:00:00,19:30:00
2016-06-22,GSV_G22,07:35:00,13:40:00
2016-06-22,GSV_G30,06:24:00,19:36:00
2016-06-22,GSV_G40,04:00:00,21:35:00
2016-06-22,GSV_G41,04:05:00,21:32:00
2016-06-22,GSV_G50,06:41:00,20:30:00
2016-06-22,GSV_G51,06:50:00,20:29:00
2016-06-22,GSV_G61,06:22:00,20:21:00
2016-06-22,GSV_G62,06:16:00,20:00:00
2016-06-22,GSV_G65,07:08:00,19:12:00
2016-06-22,GSV_GON02,07:10:00,13:07:00
2016-06-22,GSV_GON03,07:20:00,12:50:00
2016-06-22,GSV_GON04,07:39:00,12:49:00
2016-06-22,GSV_PADRA,07:55:00,12:05:00
2016-06-22,GSV_PAGNA,07:50:00,12:22:00
2016-06-22,GSV_PALLA,08:10:00,12:50:00
2016-06-22,GSV_PBARA,08:15:00,11:40:00
2016-06-22,GSV_PBUIA,07:55:00,12:30:00
2016-06-22,GSV_PCHEY,07:10:00,11:48:00
2016-06-22,GSV_PCHPA,07:50:00,12:04:00
2016-06-22,GSV_PFROA,08:00:00,12:00:00
2016-06-22,GSV_PLAVA,08:04:00,11:55:00
2016-06-22,GSV_PMAXA,08:16:00,11:50:00
2016-06-22,GSV_PON01,07:20:00,12:41:00
2016-06-22,GSV_PON02,07:20:00,12:37:00
2016-06-22,GSV_PON03,07:05:00,14:05:00
2016-06-22,GSV_PON06,07:10:00,12:45:00
2016-06-22,GSV_PPONA,08:02:00,12:15:00
2016-06-22,GSV_PREVA,07:43:00,12:18:00
2016-06-22,GSV_PSHTA,08:10:00,11:40:00
2016-06-22,GSV_PSHTB,08:00:00,11:53:00
2016-06-22,GSV_PSPAA,07:47:00,13:23:00
2016-06-22,GSV_PSVMA,08:20:00,12:10:00
2016-06-22,GSV_PTHEA,08:00:00,11:45:00
2016-06-22,GSV_PTHEB,08:05:00,11:50:00
2016-06-22,GSV_PTHEC,08:00:00,11:55:00
2016-06-22,GSV_PTOUA,08:43:00,12:25:00
2016-06-22,GSV_SIM01,07:20:00,12:30:00
2016-06-22,GSV_SIM02,07:08:00,12:42:00
2016-06-22,GSV_SIM03,07:30:00,12:20:00
2016-06-22,GSV_SMA01,06:45:00,13:10:00
2016-06-22,GSV_TEA01,06:49:00,13:21:00
2016-06-22,GSV_TOU02,07:55:00,12:50:00
2016-06-22,GSV_TOU03,07:30:00,13:13:00
2016-06-22,GSV_TOU04,07:35:00,08:15:00
2016-06-22,GSV_TOU06,07:50:00,12:40:00
2016-06-22,GSV_V12,07:15:00,12:40:00
2016-06-22,GSV_VIB01,07:13:00,12:42:00
2016-06-22,GSV_VIB02,06:35:00,13:35:00
2016-06-22,GSV_VIB03,07:05:00,12:45:00
2016-06-22,GSV_VIB04,07:02:00,12:37:00
2016-06-22,GSV_VIB05,07:15:00,12:36:00
2016-06-22,GSV_VIB11,07:35:00,12:24:00
2016-06-22,SNC_SNC1,05:04:00,21:07:00
2016-06-22,SNC_SNC10,15:39:00,20:05:00
2016-06-22,SNC_SNC11,05:33:00,19:35:00
2016-06-22,SNC_SNC12,05:22:00,23:39:00
2016-06-22,SNC_SNC13,06:25:00,21:22:00
2016-06-22,SNC_SNC14,09:55:00,12:33:00
2016-06-22,SNC_SNC15,06:02:00,23:29:00
2016-06-22,SNC_SNC16,07:33:00,19:16:00
2016-06-22,SNC_SNC17,18:09:00,20:04:00
2016-06-22,SNC_SNC18,05:01:00,19:22:00
2016-06-22,SNC_SNC19,06:55:00,22:39:00
2016-06-22,SNC_SNC20,07:06:00,18:25:00
2016-06-22,SNC_SNC22,07:15:00,07:52:00
2016-06-22,SNC_SNC23,07:20:00,20:25:00
2016-06-22,SNC_SNC3,05:38:00,20:23:00
2016-06-22,SNC_SNC30,07:25:00,20:45:00
2016-06-22,SNC_SNC35,08:30:00,13:00:00
2016-06-22,SNC_SNC4,05:24:00,23:24:00
2016-06-22,SNC_SNC41,19:47:00,25:10:00
2016-06-22,SNC_SNC47,05:35:00,09:16:00
2016-06-22,SNC_SNC48,10:00:00,18:00:00
2016-06-22,SNC_SNC5,05:50:00,21:11:00
2016-06-22,SNC_SNC50,05:57:00,21:24:00
2016-06-22,SNC_SNC6,17:37:00,21:27:00
2016-06-22,SNC_SNC7,17:15:00,22:02:00
2016-06-22,SNC_SNC8,06:32:00,21:27:00
2016-06-22,SNC_SNC9,05:39:00,23:15:00
2016-06-22,TPV_1,06:00:00,20:24:00
2016-06-22,TPV_10,06:31:00,18:54:00
2016-06-22,TPV_2,06:30:00,20:00:00
2016-06-22,TPV_20,06:53:00,19:31:00
2016-06-22,TPV_3,06:25:00,19:36:00
2016-06-22,TPV_A,06:40:00,19:26:00
2016-06-22,TPV_C,06:50:00,18:50:00
2016-06-22,TPV_D,07:00:00,19:06:00
2016-06-22,TPV_E,06:39:00,13:39:00
2016-06-22,TPV_E2,08:30:00,16:41:00
2016-06-22,TPV_F,06:52:00,13:10:00
2016-06-22,TPV_FD01,07:43:00,12:54:00
2016-06-22,TPV_G,06:55:00,18:57:00
2016-06-22,TPV_J,07:00:00,18:55:00
2016-06-22,TPV_K,07:10:00,12:56:00
2016-06-22,TPV_L,06:51:00,18:53:00
2016-06-22,TPV_M,07:10:00,13:15:00
2016-06-22,TPV_MO02,07:25:00,12:45:00
2016-06-22,TPV_MO03,07:26:00,12:55:00
2016-06-22,TPV_MO06,07:05:00,18:48:00
2016-06-22,TPV_MO07,07:35:00,12:50:00
2016-06-22,TPV_MO08,07:29:00,12:28:00
2016-06-22,TPV_N,07:22:00,19:03:00
2016-06-22,TPV_NAV01,07:40:00,12:10:00
2016-06-22,TPV_PO01,07:30:00,12:35:00
2016-06-22,TPV_PR02,08:30:00,12:40:00
2016-06-22,TPV_PR03,07:55:00,11:49:00
2016-06-22,TPV_PR04,08:00:00,12:23:00
2016-06-22,TPV_PR05,08:10:00,11:55:00
2016-06-22,TPV_PR06,08:05:00,11:55:00
2016-06-22,TPV_PR08,07:55:00,12:49:00
2016-06-22,TPV_RI01,07:35:00,12:30:00
2016-06-22,TPV_RI03,07:30:00,12:35:00
2016-06-22,TPV_RI04,07:37:00,12:25:00
2016-06-22,TPV_SA01,07:10:00,12:52:00
2016-06-22,TPV_SE01,07:00:00,13:10:00
2016-06-22,TPV_SJ01,07:44:00,11:55:00
2016-06-22,TPV_SJ02,07:40:00,12:03:00
2016-06-22,TPV_SJ03,07:40:00,12:09:00
2016-06-22,TPV_SN01,06:54:00,13:09:00
2016-06-22,TPV_TAD-C,08:45:00,18:00:00
2016-06-22,TPV_TAD-D,09:20:00,19:00:00
2016-06-22,TPV_TAD-E1,08:20:00,16:50:00
2016-06-22,TPV_TAD-E2,08:25:00,16:46:00
2016-06-22,TPV_TAD-F,09:00:00,16:15:00
2016-06-22,TPV_TAD-G,09:00:00,17:30:00
2016-06-22,TPV_TAD-HO,08:55:00,18:15:00
2016-06-22,TPV_TAD-S,09:15:00,16:13:00
2016-06-22,TPV_TU01,07:30:00,12:55:00
2016-06-22,TPV_TU02,07:05:00,13:17:00
2016-06-22,TPV_VO04,07:21:00,12:40:00
2016-06-22,TPV_VO06,07:20:00,12:24:00
2016-06-22,TPV_W,06:20:00,19:50:00
2016-06-23,C38_1380,06:57:00,19:05:00
2016-06-23,C38_3000,05:55:00,20:58:00
2016-06-23,C38_3030,07:10:00,19:40:00
2016-06-23,C38_4100,06:15:00,19:58:00
2016-06-23,C38_4101,07:10:00,19:02:00
2016-06-23,C38_4110,05:55:00,19:51:00
2016-06-23,C38_4310,06:45:00,18:05:00
2016-06-23,C38_4500,05:45:00,19:41:00
2016-06-23,C38_5000,06:30:00,18:57:00
2016-06-23,C38_5100,06:30:00,20:45:00
2016-06-23,C38_5110,06:50:00,20:11:00
2016-06-23,C38_5120,06:00:00,19:55:00
2016-06-23,C38_5130,07:10:00,21:05:00
2016-06-23,C38_5200,06:05:00,20:00:00
2016-06-23,C38_6010,06:25:00,18:41:00
2016-06-23,C38_6020,06:00:00,21:38:00
2016-06-23,C38_6021,06:45:00,19:12:00
2016-06-23,C38_6051,06:40:00,19:43:00
2016-06-23,C38_6052,06:59:00,18:19:00
2016-06-23,C38_6060,06:00:00,21:23:00
2016-06-23,C38_6070,06:30:00,20:29:00
2016-06-23,C38_6200,06:05:00,20:20:00
2016-06-23,C38_6550,06:25:00,19:43:00
2016-06-23,C38_7000,06:15:00,19:55:00
2016-06-23,C38_7010,06:00:00,20:00:00
2016-06-23,C38_7110,06:30:00,19:02:00
2016-06-23,C38_7300,05:30:00,20:15:00
2016-06-23,C38_7320,06:08:00,19:42:00
2016-06-23,C38_7330,06:35:00,19:00:00
2016-06-23,C38_7350,06:13:00,19:35:00
2016-06-23,C38_7360,06:58:00,19:07:00
2016-06-23,C38_7500,06:40:00,18:05:00
2016-06-23,C38_BDO08,07:30:00,17:39:00
2016-06-23,C38_COR01,07:05:00,18:10:00
2016-06-23,C38_COR02,07:08:00,18:25:00
2016-06-23,C38_DOM01,07:15:00,17:28:00
2016-06-23,C38_DOM02,06:55:00,19:05:00
2016-06-23,C38_EXP1,03:49:00,23:09:00
2016-06-23,C38_EXP2,05:47:00,20:52:00
2016-06-23,C38_EXP3,06:15:00,20:36:00
2016-06-23,C38_GIE01,07:20:00,17:25:00
2016-06-23,C38_LAF01,07:00:00,17:45:00
2016-06-23,C38_MAV01,07:50:00,17:00:00
2016-06-23,C38_MAV03,06:54:00,17:50:00
2016-06-23,C38_MAV04,07:42:00,17:08:00
2016-06-23,C38_MEY01,07:20:00,17:50:00
2016-06-23,C38_MOI01,07:17:00,18:55:00
2016-06-23,C38_MON03,07:38:00,17:49:00
2016-06-23,C38_MON04,07:46:00,17:44:00
2016-06-23,C38_MON05,07:35:00,17:55:00
2016-06-23,C38_MON07,08:50:00,12:00:00
2016-06-23,C38_MUR07,07:05:00,17:35:00
2016-06-23,C38_MUR08,06:55:00,17:35:00
2016-06-23,C38_MUR11,07:10:00,17:44:00
2016-06-23,C38_MUR12,07:05:00,17:39:00
2016-06-23,C38_MUR15,06:45:00,18:10:00
2016-06-23,C38_PAUTA,08:08:00,17:01:00
2016-06-23,C38_PAVIA,08:25:00,16:30:00
2016-06-23,C38_PBE15,07:10:00,17:50:00
2016-06-23,C38_PLAFA,08:00:00,16:25:00
2016-06-23,C38_PLGAA,08:00:00,17:06:00
2016-06-23,C38_PMEAA,07:59:00,17:03:00
2016-06-23,C38_PMOTA,08:10:00,16:35:00
2016-06-23,C38_PPICA,08:15:00,16:40:00
2016-06-23,C38_PSJRA,08:20:00,16:55:00
2016-06-23,C38_PSJVA,08:05:00,16:55:00
2016-06-23,C38_PSPCA,07:53:00,17:05:00
2016-06-23,C38_PSQIA,08:03:00,16:57:00
2016-06-23,C38_PVILA,08:20:00,16:54:00
2016-06-23,C38_PVILB,08:10:00,16:53:00
2016-06-23,C38_PVILC,08:20:00,16:48:00
2016-06-23,C38_SHN01,07:05:00,17:35:00
2016-06-23,C38_SLP01,07:15:00,17:30:00
2016-06-23,C38_SLP02,07:20:00,17:15:00
2016-06-23,C38_SLP03,07:00:00,17:45:00
2016-06-23,C38_SLP04,07:20:00,17:05:00
2016-06-23,C38_SMH02,06:35:00,18:58:00
2016-06-23,C38_SMH03,07:00:00,18:57:00
2016-06-23,C38_TUL01,07:00:00,19:00:00
2016-06-23,C38_TUL02,07:20:00,17:54:00
2016-06-23,C38_VIB13,07:20:00,18:40:00
2016-06-23,C38_VIF02,07:50:00,17:35:00
2016-06-23,C38_VIL01,07:12:00,17:48:00
2016-06-23,C38_VIL02,07:15:00,17:45:00
2016-06-23,C38_VIL05,07:07:00,17:53:00
2016-06-23,C38_VIL06,07:25:00,17:36:00
2016-06-23,C38_VIL07,07:15:00,17:40:00
2016-06-23,C38_VIL08,07:10:00,17:45:00
2016-06-23,C38_VIZ03,06:55:00,18:23:00
2016-06-23,C38_VIZ06,06:50:00,17:55:00
2016-06-23,C38_VIZ07,06:45:00,17:58:00
2016-06-23,C38_VIZ10,06:50:00,17:39:00
2016-06-23,C38_VOI02,07:05:00,18:45:00
2016-06-23,C38_VOI03,06:25:00,19:35:00
2016-06-23,C38_VOI06,06:50:00,19:12:00
2016-06-23,C38_VOI07,06:50:00,19:00:00
2016-06-23,C38_VOR01,07:00:00,18:50:00
2016-06-23,GSV_ALL01,06:30:00,17:07:00
2016-06-23,GSV_ALL02,08:05:00,17:00:00
2016-06-23,GSV_ALL03,08:10:00,16:50:00
2016-06-23,GSV_ALL04,07:55:00,17:03:00
2016-06-23,GSV_ALL05,08:10:00,16:51:00
2016-06-23,GSV_CBA01,07:22:00,17:55:00
2016-06-23,GSV_CRO01,07:23:00,17:00:00
2016-06-23,GSV_G10,03:08:00,20:43:00
2016-06-23,GSV_G11,06:26:00,20:20:00
2016-06-23,GSV_G12,06:59:00,19:58:00
2016-06-23,GSV_G13,06:30:00,19:43:00
2016-06-23,GSV_G20,03:14:00,20:36:00
2016-06-23,GSV_G21,07:00:00,19:30:00
2016-06-23,GSV_G22,07:35:00,17:30:00
2016-06-23,GSV_G30,06:24:00,19:36:00
2016-06-23,GSV_G40,04:00:00,21:35:00
2016-06-23,GSV_G41,04:05:00,21:32:00
2016-06-23,GSV_G50,06:41:00,20:30:00
2016-06-23,GSV_G51,06:50:00,20:29:00
2016-06-23,GSV_G61,06:22:00,20:21:00
2016-06-23,GSV_G62,06:16:00,20:00:00
2016-06-23,GSV_G65,07:08:00,19:12:00
2016-06-23,GSV_GON02,07:10:00,18:45:00
2016-06-23,GSV_GON03,07:20:00,17:30:00
2016-06-23,GSV_GON04,07:39:00,17:34:00
2016-06-23,GSV_PADRA,07:55:00,15:50:00
2016-06-23,GSV_PAGNA,07:50:00,17:22:00
2016-06-23,GSV_PALLA,08:10:00,16:55:00
2016-06-23,GSV_PBARA,08:15:00,16:30:00
2016-06-23,GSV_PBUIA,07:55:00,17:10:00
2016-06-23,GSV_PCHEY,07:10:00,18:10:00
2016-06-23,GSV_PCHPA,07:50:00,17:15:00
2016-06-23,GSV_PFROA,08:00:00,17:00:00
2016-06-23,GSV_PLAVA,08:04:00,16:55:00
2016-06-23,GSV_PMAXA,08:16:00,08:30:00
2016-06-23,GSV_PON01,07:20:00,17:56:00
2016-06-23,GSV_PON02,07:20:00,17:58:00
2016-06-23,GSV_PON03,07:05:00,18:05:00
2016-06-23,GSV_PON06,07:10:00,18:06:00
2016-06-23,GSV_PPONA,08:02:00,16:30:00
2016-06-23,GSV_PREVA,07:43:00,16:38:00
2016-06-23,GSV_PSHTA,08:10:00,16:40:00
2016-06-23,GSV_PSHTB,08:00:00,16:53:00
2016-06-23,GSV_PSPAA,07:47:00,17:18:00
2016-06-23,GSV_PSVMA,08:20:00,16:55:00
2016-06-23,GSV_PTHEA,08:00:00,16:20:00
2016-06-23,GSV_PTHEB,08:05:00,16:25:00
2016-06-23,GSV_PTHEC,08:00:00,16:30:00
2016-06-23,GSV_PTOUA,08:20:00,16:50:00
2016-06-23,GSV_SIM01,07:20:00,17:05:00
2016-06-23,GSV_SIM02,07:08:00,18:07:00
2016-06-23,GSV_SIM03,07:30:00,16:55:00
2016-06-23,GSV_SMA01,06:45:00,18:30:00
2016-06-23,GSV_TEA01,06:49:00,18:36:00
2016-06-23,GSV_TOU02,07:55:00,17:25:00
2016-06-23,GSV_TOU03,07:30:00,17:48:00
2016-06-23,GSV_TOU04,07:35:00,17:34:00
2016-06-23,GSV_TOU06,07:50:00,17:25:00
2016-06-23,GSV_V12,07:15:00,18:38:00
2016-06-23,GSV_VIB01,07:13:00,18:52:00
2016-06-23,GSV_VIB02,06:35:00,18:56:00
2016-06-23,GSV_VIB03,07:05:00,18:52:00
2016-06-23,GSV_VIB04,07:02:00,18:50:00
2016-06-23,GSV_VIB05,07:15:00,18:41:00
2016-06-23,GSV_VIB11,07:35:00,18:26:00
2016-06-23,SNC_SNC1,05:04:00,21:07:00
2016-06-23,SNC_SNC10,15:39:00,20:05:00
2016-06-23,SNC_SNC11,05:33:00,19:35:00
2016-06-23,SNC_SNC12,05:22:00,23:39:00
2016-06-23,SNC_SNC13,06:25:00,21:22:00
2016-06-23,SNC_SNC14,09:55:00,12:33:00
2016-06-23,SNC_SNC15,06:02:00,23:29:00
2016-06-23,SNC_SNC16,07:33:00,19:16:00
2016-06-23,SNC_SNC17,18:09:00,20:04:00
2016-06-23,SNC_SNC18,05:01:00,19:22:00
2016-06-23,SNC_SNC19,06:55:00,22:39:00
2016-06-23,SNC_SNC20,07:06:00,18:25:00
2016-06-23,SNC_SNC22,07:15:00,07:52:00
2016-06-23,SNC_SNC23,07:20:00,20:25:00
2016-06-23,SNC_SNC3,05:38:00,20:23:00
2016-06-23,SNC_SNC30,07:25:00,20:45:00
2016-06-23,SNC_SNC35,08:30:00,13:00:00
2016-06-23,SNC_SNC4,05:24:00,23:24:00
2016-06-23,SNC_SNC41,19:47:00,25:10:00
2016-06-23,SNC_SNC47,05:35:00,09:16:00
2016-06-23,SNC_SNC48,10:00:00,18:00:00
2016-06-23,SNC_SNC5,05:50:00,21:11:00
2016-06-23,SNC_SNC50,05:57:00,21:24:00
2016-06-23,SNC_SNC6,17:37:00,21:27:00
2016-06-23,SNC_SNC7,17:15:00,22:02:00
2016-06-23,SNC_SNC8,06:32:00,21:27:00
2016-06-23,SNC_SNC9,05:39:00,23:15:00
2016-06-23,TPV_1,06:00:00,20:24:00
2016-06-23,TPV_10,06:31:00,18:54:00
2016-06-23,TPV_2,06:30:00,20:00:00
2016-06-23,TPV_20,06:53:00,19:31:00
2016-06-23,TPV_3,06:25:00,19:36:00
2016-06-23,TPV_A,06:40:00,19:26:00
2016-06-23,TPV_C,06:50:00,18:50:00
2016-06-23,TPV_D,07:00:00,19:06:00
2016-06-23,TPV_E,06:39:00,19:13:00
2016-06-23,TPV_E2,08:30:00,16:41:00
2016-06-23,TPV_F,06:52:00,19:19:00
2016-06-23,TPV_FD01,07:43:00,17:45:00
2016-06-23,TPV_G,06:55:00,18:57:00
2016-06-23,TPV_J,07:00:00,18:55:00
2016-06-23,TPV_K,07:10:00,18:47:00
2016-06-23,TPV_L,06:51:00,18:53:00
2016-06-23,TPV_M,07:10:00,18:38:00
2016-06-23,TPV_MO02,07:25:00,18:10:00
2016-06-23,TPV_MO03,07:26:00,18:18:00
2016-06-23,TPV_MO06,07:05:00,18:48:00
2016-06-23,TPV_MO07,07:35:00,18:12:00
2016-06-23,TPV_MO08,07:29:00,16:58:00
2016-06-23,TPV_N,07:22:00,19:03:00
2016-06-23,TPV_NAV01,07:40:00,17:15:00
2016-06-23,TPV_PO01,07:30:00,17:35:00
2016-06-23,TPV_PR02,08:30:00,17:36:00
2016-06-23,TPV_PR03,07:55:00,16:24:00
2016-06-23,TPV_PR04,08:00:00,17:23:00
2016-06-23,TPV_PR05,08:10:00,16:20:00
2016-06-23,TPV_PR06,08:05:00,16:55:00
2016-06-23,TPV_PR08,07:55:00,17:29:00
2016-06-23,TPV_RI01,07:35:00,17:05:00
2016-06-23,TPV_RI03,07:30:00,17:10:00
2016-06-23,TPV_RI04,07:37:00,17:00:00
2016-06-23,TPV_SA01,07:10:00,19:05:00
2016-06-23,TPV_SE01,07:00:00,18:25:00
2016-06-23,TPV_SJ01,07:44:00,17:15:00
2016-06-23,TPV_SJ02,07:40:00,17:38:00
2016-06-23,TPV_SJ03,07:40:00,17:20:00
2016-06-23,TPV_SN01,06:54:00,18:28:00
2016-06-23,TPV_TAD-C,08:45:00,18:00:00
2016-06-23,TPV_TAD-D,09:20:00,19:00:00
2016-06-23,TPV_TAD-E1,08:20:00,16:50:00
2016-06-23,TPV_TAD-E2,08:25:00,16:46:00
2016-06-23,TPV_TAD-F,09:00:00,16:15:00
2016-06-23,TPV_TAD-G,09:00:00,17:30:00
2016-06-23,TPV_TAD-HO,08:55:00,18:15:00
2016-06-23,TPV_TAD-S,09:15:00,16:13:00
2016-06-23,TPV_TU01,07:30:00,18:25:00
2016-06-23,TPV_TU02,07:05:00,18:42:00
2016-06-23,TPV_VO04,07:21:00,17:03:00
2016-06-23,TPV_VO06,07:20:00,16:48:00
2016-06-23,TPV_W,06:20:00,19:50:00
2016-06-24,C38_1380,06:57:00,19:05:00
2016-06-24,C38_3000,05:55:00,20:58:00
2016-06-24,C38_3030,07:10:00,19:40:00
2016-06-24,C38_4100,06:15:00,19:58:00
2016-06-24,C38_4101,07:10:00,19:02:00
2016-06-24,C38_4110,05:55:00,19:51:00
2016-06-24,C38_4310,06:45:00,18:05:00
2016-06-24,C38_4500,05:45:00,19:41:00
2016-06-24,C38_5000,06:30:00,20:04:00
2016-06-24,C38_5100,06:30:00,20:45:00
2016-06-24,C38_5110,06:50:00,20:11:00
2016-06-24,C38_5120,06:00:00,19:55:00
2016-06-24,C38_5130,07:10:00,21:05:00
2016-06-24,C38_5200,06:05:00,20:00:00
2016-06-24,C38_6010,06:25:00,18:41:00
2016-06-24,C38_6020,06:00:00,21:38:00
2016-06-24,C38_6021,06:45:00,19:12:00
2016-06-24,C38_6051,06:40:00,19:43:00
2016-06-24,C38_6052,06:59:00,18:19:00
2016-06-24,C38_6060,06:00:00,21:23:00
2016-06-24,C38_6070,06:30:00,20:29:00
2016-06-24,C38_6200,06:05:00,20:20:00
2016-06-24,C38_6550,06:25:00,19:43:00
2016-06-24,C38_7000,06:15:00,19:55:00
2016-06-24,C38_7010,06:00:00,20:00:00
2016-06-24,C38_7110,06:30:00,19:02:00
2016-06-24,C38_7300,05:30:00,20:15:00
2016-06-24,C38_7320,06:08:00,19:42:00
2016-06-24,C38_7330,06:35:00,19:00:00
2016-06-24,C38_7350,06:13:00,19:35:00
2016-06-24,C38_7360,06:58:00,19:07:00
2016-06-24,C38_7500,06:40:00,18:05:00
2016-06-24,C38_BDO08,07:30:00,17:40:00
2016-06-24,C38_COR01,07:05:00,18:10:00
2016-06-24,C38_COR02,07:08:00,18:25:00
2016-06-24,C38_CPL01,16:00:00,17:55:00
2016-06-24,C38_DOM01,07:15:00,17:28:00
2016-06-24,C38_DOM02,06:55:00,19:05:00
2016-06-24,C38_EXP1,03:49:00,24:09:00
2016-06-24,C38_EXP2,05:47:00,20:52:00
2016-06-24,C38_EXP3,06:15:00,20:36:00
2016-06-24,C38_GIE01,07:20:00,17:25:00
2016-06-24,C38_GRE04,15:25:00,20:25:00
2016-06-24,C38_LAF01,07:00:00,17:45:00
2016-06-24,C38_MAV01,07:50:00,17:00:00
2016-06-24,C38_MAV03,06:54:00,17:50:00
2016-06-24,C38_MAV04,07:42:00,17:08:00
2016-06-24,C38_MEN04,16:40:00,18:00:00
2016-06-24,C38_MEY01,07:20:00,17:50:00
2016-06-24,C38_MOI01,07:17:00,18:55:00
2016-06-24,C38_MON03,07:38:00,17:49:00
2016-06-24,C38_MON04,07:46:00,17:44:00
2016-06-24,C38_MON05,07:35:00,17:55:00
2016-06-24,C38_MON07,08:50:00,12:00:00
2016-06-24,C38_MUR07,07:05:00,17:35:00
2016-06-24,C38_MUR08,06:55:00,17:35:00
2016-06-24,C38_MUR11,07:10:00,17:44:00
2016-06-24,C38_MUR12,07:05:00,17:39:00
2016-06-24,C38_MUR15,06:45:00,18:10:00
2016-06-24,C38_PAUTA,08:08:00,17:01:00
2016-06-24,C38_PAVIA,08:25:00,16:30:00
2016-06-24,C38_PBE15,07:10:00,17:50:00
2016-06-24,C38_PLAFA,08:00:00,16:25:00
2016-06-24,C38_PLGAA,08:00:00,17:06:00
2016-06-24,C38_PMEAA,07:59:00,17:03:00
2016-06-24,C38_PMOTA,08:10:00,16:35:00
2016-06-24,C38_PPICA,08:15:00,16:40:00
2016-06-24,C38_PSJRA,08:20:00,16:55:00
2016-06-24,C38_PSJVA,08:05:00,16:55:00
2016-06-24,C38_PSPCA,07:53:00,17:05:00
2016-06-24,C38_PSQIA,08:03:00,16:57:00
2016-06-24,C38_PVILA,08:20:00,16:54:00
2016-06-24,C38_PVILB,08:10:00,16:53:00
2016-06-24,C38_PVILC,08:20:00,16:48:00
2016-06-24,C38_SHN01,07:05:00,17:35:00
2016-06-24,C38_SLP01,07:15:00,17:30:00
2016-06-24,C38_SLP02,07:20:00,17:15:00
2016-06-24,C38_SLP03,07:00:00,17:45:00
2016-06-24,C38_SLP04,07:20:00,17:05:00
2016-06-24,C38_SMH02,06:35:00,18:58:00
2016-06-24,C38_SMH03,07:00:00,18:57:00
2016-06-24,C38_TUL01,07:00:00,19:00:00
2016-06-24,C38_TUL02,07:20:00,17:54:00
2016-06-24,C38_VIB13,07:20:00,18:40:00
2016-06-24,C38_VIF02,07:50:00,17:35:00
2016-06-24,C38_VIL01,07:12:00,17:48:00
2016-06-24,C38_VIL02,07:15:00,17:45:00
2016-06-24,C38_VIL05,07:07:00,17:53:00
2016-06-24,C38_VIL06,07:25:00,17:36:00
2016-06-24,C38_VIL07,07:15:00,17:40:00
2016-06-24,C38_VIL08,07:10:00,17:45:00
2016-06-24,C38_VIZ03,06:55:00,18:23:00
2016-06-24,C38_VIZ06,06:50:00,17:55:00
2016-06-24,C38_VIZ07,06:45:00,17:58:00
2016-06-24,C38_VIZ10,06:50:00,17:39:00
2016-06-24,C38_VOI02,07:05:00,18:45:00
2016-06-24,C38_VOI03,06:25:00,19:35:00
2016-06-24,C38_VOI06,06:50:00,19:12:00
2016-06-24,C38_VOI07,06:50:00,19:05:00
2016-06-24,C38_VOR01,07:00:00,18:50:00
2016-06-24,GSV_ALL01,06:30:00,17:07:00
2016-06-24,GSV_ALL02,08:05:00,17:00:00
2016-06-24,GSV_ALL03,08:10:00,16:50:00
2016-06-24,GSV_ALL04,07:55:00,17:03:00
2016-06-24,GSV_ALL05,08:10:00,16:51:00
2016-06-24,GSV_CBA01,07:22:00,17:55:00
2016-06-24,GSV_CRO01,07:23:00,17:00:00
2016-06-24,GSV_G10,03:08:00,20:43:00
2016-06-24,GSV_G11,06:26:00,20:20:00
2016-06-24,GSV_G12,06:59:00,19:58:00
2016-06-24,GSV_G13,06:30:00,19:43:00
2016-06-24,GSV_G20,03:14:00,20:36:00
2016-06-24,GSV_G21,07:00:00,19:30:00
2016-06-24,GSV_G22,07:35:00,18:40:00
2016-06-24,GSV_G30,06:24:00,19:36:00
2016-06-24,GSV_G40,04:00:00,22:20:00
2016-06-24,GSV_G41,04:05:00,22:17:00
2016-06-24,GSV_G50,06:41:00,20:30:00
2016-06-24,GSV_G51,06:50:00,20:29:00
2016-06-24,GSV_G61,06:22:00,20:21:00
2016-06-24,GSV_G62,06:16:00,20:00:00
2016-06-24,GSV_G65,07:08:00,19:12:00
2016-06-24,GSV_GON02,07:10:00,18:45:00
2016-06-24,GSV_GON03,07:20:00,17:30:00
2016-06-24,GSV_GON04,07:39:00,17:34:00
2016-06-24,GSV_PADRA,07:55:00,15:50:00
2016-06-24,GSV_PAGNA,07:50:00,17:22:00
2016-06-24,GSV_PALLA,08:10:00,16:55:00
2016-06-24,GSV_PBARA,08:15:00,16:30:00
2016-06-24,GSV_PBUIA,07:55:00,17:10:00
2016-06-24,GSV_PCHEY,07:10:00,18:10:00
2016-06-24,GSV_PCHPA,07:50:00,17:15:00
2016-06-24,GSV_PFROA,08:00:00,17:00:00
2016-06-24,GSV_PLAVA,08:04:00,16:55:00
2016-06-24,GSV_PMAXA,08:16:00,08:30:00
